date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,ctr_calc,cpc_calc,conversion_rate,cpa_calc,roas_calc
2024-08-28,Google Ads,Shopping,E-commerce,India,49462,1206,0.0244,1.95,2351.7,74,31.78,12950.09,5.51,0.024382354130443575,1.95,0.06135986733001658,31.779729729729727,5.506693030573628
2024-05-01,TikTok Ads,Display,SaaS,Australia,140440,11825,0.0842,0.68,8041.0,748,10.75,31071.69,3.86,0.08419965821703218,0.68,0.06325581395348837,10.75,3.8641574431040913
2024-06-27,TikTok Ads,Display,Healthcare,USA,112392,4934,0.0439,1.64,8091.76,363,22.29,91221.43,11.27,0.04389992170261228,1.6400000000000001,0.0735711390352655,22.291349862258954,11.273373159856446
2024-04-17,TikTok Ads,Shopping,Healthcare,Australia,125654,8318,0.0662,0.58,4824.44,566,8.52,117035.13,24.26,0.06619765387492639,0.58,0.06804520317383987,8.523745583038869,24.258801021465707
2024-07-16,Meta Ads,Search,Healthcare,UK,167002,3406,0.0204,1.83,6232.98,76,82.01,10328.31,1.66,0.02039496532975653,1.8299999999999998,0.022313564298297124,82.0128947368421,1.6570420569294302
2024-04-06,TikTok Ads,Search,SaaS,Australia,108247,6971,0.0644,0.59,4112.89,517,7.96,139391.79,33.89,0.064399013367576,0.5900000000000001,0.07416439535217328,7.955299806576403,33.89144616072883
2024-04-14,Meta Ads,Display,Fintech,Australia,53128,1678,0.0316,1.51,2533.78,66,38.39,19225.18,7.59,0.03158409878030417,1.51,0.03933253873659118,38.39060606060606,7.587549037406562
2024-02-01,Meta Ads,Video,EdTech,USA,65942,2044,0.031,1.05,2146.2,48,44.71,6784.27,3.16,0.0309969367019502,1.0499999999999998,0.023483365949119372,44.7125,3.1610614108657167
2024-03-14,Google Ads,Display,E-commerce,Canada,32160,1186,0.0369,1.34,1589.24,12,132.44,1927.71,1.21,0.03687810945273632,1.34,0.01011804384485666,132.43666666666667,1.2129760136920793
2024-09-29,Google Ads,Search,EdTech,USA,58364,2241,0.0384,2.22,4975.02,136,36.58,15149.72,3.05,0.03839695702830512,2.22,0.0606871932173137,36.58102941176471,3.045157607406603
2024-06-05,Meta Ads,Search,E-commerce,India,79462,2058,0.0259,0.88,1811.04,146,12.4,7813.85,4.31,0.025899171931237572,0.88,0.07094266277939747,12.404383561643835,4.31456511175899
2024-04-01,Meta Ads,Display,SaaS,India,151864,4358,0.0287,1.69,7365.02,175,42.09,45340.29,6.16,0.028696728651951747,1.6900000000000002,0.04015603487838458,42.08582857142857,6.156166582032363
2024-04-27,Google Ads,Shopping,EdTech,UAE,182926,6749,0.0369,1.94,13093.06,343,38.17,53279.93,4.07,0.03689470058930934,1.94,0.05082234405097051,38.17218658892128,4.069326039902055
2024-10-25,Meta Ads,Shopping,E-commerce,India,107489,2515,0.0234,1.4,3521.0,166,21.21,18411.15,5.23,0.023397743024867662,1.4,0.06600397614314116,21.210843373493976,5.228954842374326
2024-08-03,TikTok Ads,Search,Healthcare,India,40709,1314,0.0323,0.7,919.8,90,10.22,16081.05,17.48,0.032277874671448575,0.7,0.0684931506849315,10.219999999999999,17.48320287018917
2024-09-24,Google Ads,Video,Fintech,Australia,143561,9144,0.0637,1.93,17647.92,630,28.01,123364.05,6.99,0.06369417878114529,1.9299999999999997,0.0688976377952756,28.012571428571427,6.990288373927354
2024-03-24,Google Ads,Shopping,Fintech,India,94242,5466,0.058,1.67,9128.22,100,91.28,6794.77,0.74,0.057999618004711276,1.67,0.018294914013904134,91.28219999999999,0.7443696580494337
2024-09-23,Google Ads,Display,Healthcare,UAE,111311,5765,0.0518,2.71,15623.15,389,40.16,22317.92,1.43,0.05179182650411909,2.71,0.06747614917606244,40.162339331619535,1.4285160162963295
2024-09-24,TikTok Ads,Video,Fintech,USA,130865,9461,0.0723,1.48,14002.28,221,63.36,46411.13,3.31,0.07229587743094028,1.48,0.023359052954233166,63.35873303167421,3.314540917621987
2024-01-02,Meta Ads,Video,EdTech,USA,138639,2204,0.0159,1.8,3967.2,154,25.76,35803.07,9.02,0.0158974026067701,1.7999999999999998,0.06987295825771325,25.76103896103896,9.024770619076428
2024-06-15,TikTok Ads,Shopping,SaaS,India,147355,7485,0.0508,0.91,6811.35,81,84.09,14520.06,2.13,0.05079569746530488,0.91,0.010821643286573146,84.09074074074074,2.1317448082979142
2024-04-29,Meta Ads,Shopping,Fintech,UK,26751,489,0.0183,1.93,943.77,8,117.97,791.56,0.84,0.0182796904788606,1.93,0.016359918200409,117.97125,0.8387212986214861
2024-01-25,TikTok Ads,Display,SaaS,UK,42706,2084,0.0488,1.59,3313.56,35,94.67,4766.32,1.44,0.048798763639769586,1.59,0.016794625719769675,94.67314285714285,1.4384287594007652
2024-09-02,Meta Ads,Video,SaaS,UAE,173337,3189,0.0184,2.03,6473.67,224,28.9,43055.91,6.65,0.01839768774122086,2.03,0.07024145500156789,28.900312500000002,6.650927526426278
2024-07-28,Meta Ads,Shopping,SaaS,Canada,99948,1389,0.0139,1.04,1444.56,67,21.56,4987.6,3.45,0.01389722655781006,1.04,0.0482361411087113,21.56059701492537,3.452677631943291
2024-03-30,Google Ads,Video,Healthcare,Canada,65282,1723,0.0264,1.91,3290.93,64,51.42,16624.45,5.05,0.026393186483257253,1.91,0.0371445153801509,51.42078125,5.051596357260714
2024-02-01,Google Ads,Video,EdTech,USA,48790,2824,0.0579,1.3,3671.2,178,20.62,37847.71,10.31,0.057880713260914124,1.3,0.06303116147308782,20.624719101123596,10.309356613641317
2024-07-16,Google Ads,Shopping,EdTech,UAE,163272,5551,0.034,2.23,12378.73,135,91.69,38753.89,3.13,0.033998481062276445,2.23,0.02431994235272924,91.69429629629629,3.130683842365089
2024-11-04,Google Ads,Video,EdTech,Australia,149233,3686,0.0247,1.0,3686.0,250,14.74,16524.46,4.48,0.024699630778715162,1.0,0.06782419967444384,14.744,4.483033098209441
2024-02-27,TikTok Ads,Search,SaaS,UAE,7637,415,0.0544,1.54,639.1,10,63.91,1137.83,1.78,0.05434070970276286,1.54,0.024096385542168676,63.910000000000004,1.7803630104834922
2024-01-04,Google Ads,Display,Fintech,UK,20198,878,0.0435,2.68,2353.04,67,35.12,5967.58,2.54,0.04346965046044163,2.68,0.07630979498861047,35.12,2.536114983170707
2024-09-11,Google Ads,Search,EdTech,UAE,32675,941,0.0288,1.09,1025.69,47,21.82,12632.32,12.32,0.028798775822494262,1.09,0.04994686503719448,21.823191489361704,12.315923914633075
2024-02-28,Google Ads,Search,EdTech,USA,116560,4312,0.037,2.79,12030.48,198,60.76,51746.42,4.3,0.03699382292381606,2.79,0.04591836734693878,60.76,4.301276424548314
2024-01-27,Meta Ads,Display,E-commerce,Australia,176459,3670,0.0208,1.91,7009.7,65,107.84,2483.8,0.35,0.02079803240412787,1.91,0.017711171662125342,107.84153846153846,0.35433756080859385
2024-09-02,Meta Ads,Shopping,SaaS,Australia,49980,1664,0.0333,1.98,3294.72,37,89.05,6236.77,1.89,0.03329331732693077,1.98,0.022235576923076924,89.04648648648649,1.8929590374902878
2024-01-07,Meta Ads,Video,Healthcare,Germany,98944,1850,0.0187,1.42,2627.0,78,33.68,17285.68,6.58,0.018697445019404915,1.42,0.04216216216216216,33.67948717948718,6.58000761324705
2024-04-01,TikTok Ads,Video,Healthcare,USA,115310,3205,0.0278,1.04,3333.2,134,24.87,14521.43,4.36,0.027794640534212125,1.04,0.04180967238689547,24.87462686567164,4.356603264130565
2024-08-08,Meta Ads,Search,E-commerce,India,8626,242,0.0281,1.13,273.46,18,15.19,3013.54,11.02,0.028054718293531185,1.13,0.0743801652892562,15.19222222222222,11.020039493893075
2024-01-05,Meta Ads,Display,E-commerce,Germany,88732,1579,0.0178,0.44,694.76,32,21.71,4757.82,6.85,0.017795158454672496,0.44,0.02026599113362888,21.71125,6.848149001093903
2024-06-20,Meta Ads,Video,EdTech,Germany,29502,604,0.0205,1.61,972.44,30,32.41,5842.59,6.01,0.020473188258423158,1.61,0.04966887417218543,32.41466666666667,6.0081753115873475
2024-09-14,TikTok Ads,Search,E-commerce,Canada,198085,14460,0.073,0.82,11857.2,1133,10.47,295028.26,24.88,0.07299896509074387,0.8200000000000001,0.07835408022130014,10.46531332744925,24.88178153358297
2024-07-14,Meta Ads,Shopping,Healthcare,USA,111802,2247,0.0201,1.65,3707.55,163,22.75,6163.84,1.66,0.020098030446682527,1.6500000000000001,0.07254116599910992,22.745705521472395,1.6625102830710308
2024-08-01,Google Ads,Shopping,EdTech,UAE,65186,1955,0.03,2.26,4418.3,89,49.64,13375.79,3.03,0.029991102383947473,2.2600000000000002,0.04552429667519182,49.6438202247191,3.0273612022723673
2024-06-15,TikTok Ads,Video,EdTech,UK,101176,6505,0.0643,0.96,6244.8,459,13.61,44008.34,7.05,0.06429390369257532,0.9600000000000001,0.07056110684089162,13.605228758169934,7.047197668460158
2024-08-07,TikTok Ads,Video,SaaS,UAE,41307,1367,0.0331,0.57,779.19,92,8.47,6211.99,7.97,0.033093664512068174,0.5700000000000001,0.06730065837600585,8.469456521739131,7.972368741898637
2024-05-12,Meta Ads,Video,EdTech,UK,174579,3247,0.0186,1.33,4318.51,187,23.09,41760.07,9.67,0.0185990296656528,1.33,0.05759162303664921,23.093636363636364,9.670018131253602
2024-02-14,Meta Ads,Video,SaaS,India,83137,2045,0.0246,1.01,2065.45,37,55.82,1798.59,0.87,0.024597952776742003,1.01,0.018092909535452322,55.82297297297297,0.8707981311578591
2024-01-04,Meta Ads,Search,Healthcare,UK,122897,2040,0.0166,0.77,1570.8,159,9.88,45753.83,29.13,0.016599266052059854,0.77,0.07794117647058824,9.879245283018868,29.12772472625414
2024-10-17,TikTok Ads,Search,Healthcare,India,47462,1803,0.038,0.53,955.59,98,9.75,29213.28,30.57,0.03798828536513421,0.53,0.05435385468663339,9.750918367346939,30.570935233729944
2024-06-19,TikTok Ads,Display,EdTech,Germany,99202,6428,0.0648,1.54,9899.12,165,59.99,34456.26,3.48,0.06479708070401806,1.54,0.02566894835096453,59.994666666666674,3.4807397021149353
2024-02-26,Meta Ads,Shopping,SaaS,USA,125871,3083,0.0245,1.72,5302.76,185,28.66,27759.15,5.23,0.02449333047326231,1.72,0.06000648718780409,28.66356756756757,5.234849399180804
2024-03-10,Google Ads,Search,Healthcare,UK,8880,216,0.0244,2.06,444.96,6,74.16,1186.19,2.67,0.024324324324324326,2.06,0.027777777777777776,74.16,2.665835131247753
2024-11-30,Google Ads,Shopping,EdTech,USA,156388,7021,0.0449,1.64,11514.44,315,36.55,34670.52,3.01,0.04489474895772054,1.6400000000000001,0.0448654037886341,36.55377777777778,3.011046998377689
2024-03-27,Google Ads,Video,EdTech,UK,109672,2675,0.0244,2.55,6821.25,50,136.43,11521.03,1.69,0.024390911080312203,2.55,0.018691588785046728,136.425,1.6889910207073484
2024-05-07,Meta Ads,Display,SaaS,UAE,70030,1470,0.021,1.68,2469.6,90,27.44,9384.9,3.8,0.020991003855490502,1.68,0.061224489795918366,27.439999999999998,3.800170068027211
2024-01-03,Meta Ads,Video,EdTech,India,149375,6109,0.0409,2.18,13317.62,89,149.64,22418.8,1.68,0.04089707112970711,2.18,0.014568669176624652,149.6361797752809,1.6833938796872112
2024-06-07,Meta Ads,Search,Fintech,Canada,123171,3756,0.0305,1.86,6986.16,52,134.35,7553.6,1.08,0.03049419100275227,1.8599999999999999,0.013844515441959531,134.34923076923076,1.0812234475019182
2024-03-16,Meta Ads,Search,SaaS,UK,52779,596,0.0113,1.09,649.64,35,18.56,3583.95,5.52,0.011292370071429924,1.09,0.0587248322147651,18.56114285714286,5.516824702912382
2024-05-23,Google Ads,Display,Fintech,USA,117036,3569,0.0305,2.13,7601.97,178,42.71,11935.14,1.57,0.03049489046105472,2.13,0.04987391426169795,42.70769662921349,1.570006195762414
2024-07-17,TikTok Ads,Shopping,E-commerce,UAE,177517,13917,0.0784,0.91,12664.47,671,18.87,36680.47,2.9,0.07839812524997605,0.9099999999999999,0.04821441402601135,18.87402384500745,2.8963288633476174
2024-12-30,TikTok Ads,Search,EdTech,Germany,196349,8325,0.0424,0.69,5744.25,398,14.43,42464.91,7.39,0.04239899362869177,0.69,0.04780780780780781,14.432788944723619,7.392594333463899
2024-10-31,TikTok Ads,Search,SaaS,UAE,174898,13029,0.0745,1.26,16416.54,822,19.97,162206.84,9.88,0.07449484842593969,1.26,0.06309002993322588,19.9714598540146,9.880695932273182
2024-06-30,Google Ads,Display,EdTech,USA,83972,4903,0.0584,2.9,14218.7,341,41.7,36574.45,2.57,0.05838851045586624,2.9000000000000004,0.06954925555782174,41.69706744868036,2.5722780563623955
2024-04-26,Meta Ads,Search,Fintech,USA,165371,2993,0.0181,1.51,4519.43,32,141.23,8918.68,1.97,0.018098699288266986,1.51,0.010691613765452723,141.2321875,1.9734081510278951
2024-08-30,TikTok Ads,Shopping,Fintech,USA,133949,7219,0.0539,1.52,10972.88,73,150.31,21583.28,1.97,0.0538936460891832,1.5199999999999998,0.010112203906358221,150.31342465753423,1.9669658284789409
2024-09-15,TikTok Ads,Display,Fintech,Australia,105400,7704,0.0731,1.11,8551.44,442,19.35,49251.38,5.76,0.07309297912713472,1.11,0.05737279335410177,19.34714932126697,5.75942531316363
2024-08-04,Google Ads,Shopping,EdTech,USA,63959,2014,0.0315,2.28,4591.92,150,30.61,37769.59,8.23,0.03148892259103488,2.2800000000000002,0.07447864945382324,30.6128,8.225228226972595
2024-03-06,Google Ads,Search,SaaS,India,6044,146,0.0242,1.13,164.98,5,33.0,611.36,3.71,0.024156187954996692,1.13,0.03424657534246575,32.995999999999995,3.7056612922778522
2024-04-08,Google Ads,Shopping,Fintech,USA,90945,3637,0.04,3.02,10983.74,145,75.75,21488.5,1.96,0.03999120347462752,3.02,0.03986802309595821,75.74993103448276,1.9563919029401644
2024-02-01,Google Ads,Search,SaaS,UK,73681,4457,0.0605,1.77,7888.89,95,83.04,11815.26,1.5,0.06049049280004343,1.77,0.02131478573031187,83.04094736842106,1.497708803139605
2024-12-14,Google Ads,Display,Healthcare,Australia,195545,8799,0.045,2.98,26221.02,444,59.06,122723.09,4.68,0.04499731519599069,2.98,0.05046027957722468,59.05635135135135,4.680332420325373
2024-07-14,Google Ads,Shopping,E-commerce,USA,46846,2183,0.0466,3.36,7334.88,46,159.45,5098.84,0.7,0.04659949622166247,3.36,0.021071919377004124,159.45391304347825,0.695149750234496
2024-07-03,Google Ads,Shopping,Healthcare,Canada,183428,4549,0.0248,2.11,9598.39,135,71.1,6604.0,0.69,0.02479992149508254,2.11,0.02967685205539679,71.09918518518518,0.6880320553759537
2024-05-09,Google Ads,Shopping,EdTech,Australia,173913,5860,0.0337,3.46,20275.6,111,182.66,20779.66,1.02,0.03369500842375211,3.46,0.0189419795221843,182.66306306306305,1.0248604233660163
2024-05-05,Google Ads,Video,SaaS,USA,190541,9527,0.05,2.17,20673.59,157,131.68,5416.71,0.26,0.04999973758928525,2.17,0.016479479374409575,131.67891719745222,0.26201109725016314
2024-09-11,TikTok Ads,Video,SaaS,Canada,122116,5507,0.0451,0.98,5396.86,110,49.06,3555.98,0.66,0.04509646565560615,0.98,0.019974577810059922,49.062363636363635,0.6588979517719563
2024-03-23,Google Ads,Display,Fintech,India,47879,1149,0.024,3.06,3515.94,25,140.64,3124.11,0.89,0.023997994945592013,3.06,0.02175805047867711,140.6376,0.8885561187050974
2024-10-08,Meta Ads,Search,Healthcare,USA,164876,5820,0.0353,0.74,4306.8,463,9.3,73917.74,17.16,0.03529925519784565,0.74,0.07955326460481099,9.301943844492442,17.163030556329527
2024-05-13,Meta Ads,Display,SaaS,USA,163253,1779,0.0109,0.51,907.29,121,7.5,18762.73,20.68,0.010897196376176855,0.51,0.06801573917931422,7.498264462809917,20.67997002061083
2024-10-04,Meta Ads,Shopping,Fintech,India,120631,1532,0.0127,0.77,1179.64,114,10.35,25286.78,21.44,0.012699886430519518,0.77,0.07441253263707572,10.347719298245615,21.43601437726764
2024-04-29,Meta Ads,Display,Fintech,Australia,12610,197,0.0157,0.66,130.02,11,11.82,2637.16,20.28,0.015622521808088818,0.66,0.05583756345177665,11.82,20.28272573450238
2024-01-12,Meta Ads,Video,Healthcare,UK,62676,595,0.0095,2.42,1439.9,32,45.0,1319.08,0.92,0.009493266960239964,2.4200000000000004,0.05378151260504202,44.996875,0.9160913952357802
2024-07-10,Google Ads,Search,Fintech,UK,59943,2163,0.0361,3.29,7116.27,114,62.42,4800.81,0.67,0.03608428006606276,3.29,0.052704576976421634,62.42342105263158,0.6746244872665034
2024-10-20,Meta Ads,Display,SaaS,USA,78302,900,0.0115,0.49,441.0,52,8.48,6354.23,14.41,0.011493959285841996,0.49,0.057777777777777775,8.48076923076923,14.408684807256234
2024-09-04,Google Ads,Video,EdTech,UK,154805,9535,0.0616,0.96,9153.6,525,17.44,18155.37,1.98,0.061593617777203576,0.9600000000000001,0.05506030414263241,17.435428571428574,1.9834130833770318
2024-05-09,TikTok Ads,Video,Fintech,Australia,41839,2991,0.0715,0.99,2961.09,45,65.8,9665.89,3.26,0.07148832429073353,0.9900000000000001,0.015045135406218655,65.802,3.2643013214728356
2024-06-17,Meta Ads,Shopping,SaaS,India,127872,2953,0.0231,0.59,1742.27,150,11.62,15282.38,8.77,0.023093405905905907,0.59,0.05079580088046055,11.615133333333333,8.771533688808278
2024-11-04,Google Ads,Display,Fintech,Germany,146779,5019,0.0342,2.22,11142.18,349,31.93,91145.36,8.18,0.03419426484715116,2.22,0.06953576409643356,31.926017191977078,8.180208899874172
2024-06-26,Google Ads,Shopping,EdTech,USA,133588,6545,0.049,1.68,10995.6,241,45.62,34421.71,3.13,0.048993921609725426,1.6800000000000002,0.03682200152788388,45.62489626556017,3.1304985630615882
2024-01-29,Google Ads,Video,Fintech,UK,82462,3916,0.0475,2.1,8223.6,199,41.32,48785.37,5.93,0.047488540176081104,2.1,0.050817160367722165,41.32462311557789,5.932361739384211
2024-01-18,Google Ads,Display,E-commerce,Australia,55248,1646,0.0298,2.6,4279.6,43,99.53,12311.15,2.88,0.029792933680857225,2.6,0.02612393681652491,99.52558139534885,2.876705766894102
2024-08-09,Google Ads,Display,Healthcare,UAE,90374,2349,0.026,0.97,2278.53,69,33.02,5506.03,2.42,0.025991988846349613,0.9700000000000001,0.02937420178799489,33.02217391304348,2.416483434495047
2024-03-06,Meta Ads,Video,EdTech,USA,104976,1238,0.0118,1.52,1881.76,16,117.61,4162.98,2.21,0.01179317177259564,1.52,0.012924071082390954,117.61,2.212279993197857
2024-11-10,Google Ads,Display,SaaS,Australia,124774,3481,0.0279,1.21,4212.01,113,37.27,4447.19,1.06,0.027898440380207414,1.21,0.032461936225222636,37.274424778761066,1.0558355749392807
2024-08-14,Google Ads,Search,SaaS,USA,109263,2829,0.0259,0.88,2489.52,129,19.3,14321.34,5.75,0.025891655912797563,0.88,0.04559915164369035,19.29860465116279,5.752651113467657
2024-06-13,Google Ads,Video,Fintech,UAE,105814,6126,0.0579,2.79,17091.54,289,59.14,45447.24,2.66,0.05789404048613605,2.79,0.04717597126999674,59.140276816609,2.659048862770704
2024-08-16,TikTok Ads,Shopping,Healthcare,Canada,41113,2347,0.0571,0.96,2253.12,33,68.28,2659.26,1.18,0.05708656629290006,0.96,0.01406050276949297,68.27636363636363,1.1802567106945039
2024-01-15,Google Ads,Search,SaaS,Canada,43098,1620,0.0376,2.73,4422.6,39,113.4,7135.44,1.61,0.03758875121815398,2.7300000000000004,0.024074074074074074,113.4,1.6134038800705466
2024-08-28,Meta Ads,Display,E-commerce,Canada,25991,309,0.0119,1.52,469.68,14,33.55,2306.63,4.91,0.011888730714478088,1.52,0.045307443365695796,33.54857142857143,4.911067109521376
2024-11-21,Google Ads,Display,EdTech,India,150778,2985,0.0198,1.39,4149.15,59,70.32,16435.61,3.96,0.01979731791110109,1.39,0.019765494137353432,70.32457627118643,3.961199281780606
2024-07-17,Google Ads,Video,EdTech,Germany,113500,7604,0.067,1.3,9885.2,340,29.07,21520.64,2.18,0.06699559471365639,1.3,0.04471330878485008,29.074117647058827,2.1770566098814386
2024-10-31,Meta Ads,Video,EdTech,UAE,140453,4213,0.03,1.09,4592.17,56,82.0,4347.77,0.95,0.029995799306529587,1.09,0.013292190837882745,82.00303571428572,0.9467789737749257
2024-04-21,TikTok Ads,Display,SaaS,Germany,27936,1402,0.0502,1.32,1850.64,99,18.69,26865.9,14.52,0.05018613974799542,1.32,0.07061340941512126,18.693333333333335,14.51708598106601
2024-02-27,TikTok Ads,Display,SaaS,UK,133303,4225,0.0317,1.53,6464.25,139,46.51,8508.68,1.32,0.031694710546649366,1.53,0.03289940828402367,46.50539568345324,1.316267161697026
2024-05-02,Google Ads,Video,EdTech,UAE,117333,2898,0.0247,3.93,11389.14,48,237.27,5367.73,0.47,0.024698933803789215,3.9299999999999997,0.016563146997929608,237.27374999999998,0.4713024864037144
2024-09-14,Meta Ads,Display,SaaS,USA,152680,6214,0.0407,2.1,13049.4,283,46.11,13261.37,1.02,0.04069950222687975,2.1,0.04554232378500161,46.11095406360424,1.016243658712278
2024-09-20,Google Ads,Display,Healthcare,USA,168384,4681,0.0278,2.57,12030.17,267,45.06,58628.48,4.87,0.027799553401748386,2.57,0.057039094210638755,45.05681647940075,4.873453991090733
2024-08-22,Google Ads,Display,Fintech,Australia,106026,5152,0.0486,1.72,8861.44,240,36.92,50663.13,5.72,0.04859185482806104,1.7200000000000002,0.046583850931677016,36.92266666666667,5.717257014661273
2024-04-22,Google Ads,Search,E-commerce,Germany,107364,4895,0.0456,2.65,12971.75,200,64.86,42108.23,3.25,0.045592563615364554,2.65,0.04085801838610827,64.85875,3.246148746314106
2024-06-25,Google Ads,Video,EdTech,UK,132152,7572,0.0573,1.14,8632.08,552,15.64,115644.47,13.4,0.057297657243174524,1.14,0.07290015847860538,15.637826086956522,13.397057256188543
2024-07-14,Google Ads,Shopping,Fintech,Australia,116695,5799,0.0497,3.13,18150.87,372,48.79,56034.95,3.09,0.049693645828870134,3.13,0.06414899120538024,48.79266129032258,3.087177088481158
2024-11-28,Meta Ads,Search,E-commerce,UK,116030,4177,0.036,0.9,3759.3,188,20.0,8691.11,2.31,0.035999310523140565,0.9,0.04500837921953555,19.996276595744682,2.31189583167079
2024-08-11,TikTok Ads,Search,E-commerce,Australia,164599,11209,0.0681,0.41,4595.69,653,7.04,133415.01,29.03,0.06809883413629488,0.41,0.058256757962351684,7.037810107197549,29.030463325420126
2024-04-18,TikTok Ads,Video,Fintech,India,188844,12860,0.0681,0.98,12602.8,892,14.13,133607.64,10.6,0.06809853635805214,0.98,0.06936236391912909,14.128699551569506,10.601425080140922
2024-09-10,TikTok Ads,Search,E-commerce,Canada,90468,5753,0.0636,0.8,4602.4,141,32.64,12042.73,2.62,0.06359154618207544,0.7999999999999999,0.024508951851208067,32.641134751773045,2.616619589779246
2024-06-24,Google Ads,Video,E-commerce,Australia,117223,7935,0.0677,2.02,16028.7,166,96.56,47449.87,2.96,0.06769149399008727,2.02,0.02091997479521109,96.55843373493977,2.960306824633314
2024-03-26,TikTok Ads,Shopping,SaaS,Germany,93478,5786,0.0619,0.42,2430.12,272,8.93,27905.19,11.48,0.06189691692162862,0.42,0.04701002419633599,8.934264705882352,11.483050219742235
2024-11-29,Google Ads,Video,EdTech,Canada,9134,228,0.025,1.39,316.92,2,158.46,329.55,1.04,0.02496168162907817,1.3900000000000001,0.008771929824561403,158.46,1.0398523286633852
2024-05-10,Meta Ads,Display,E-commerce,UAE,29485,1341,0.0455,1.41,1890.81,46,41.1,4626.55,2.45,0.04548075292521621,1.41,0.0343027591349739,41.104565217391304,2.446861398025185
2024-12-23,TikTok Ads,Video,SaaS,Canada,22221,1706,0.0768,0.5,853.0,74,11.53,14659.06,17.19,0.07677422258224202,0.5,0.04337631887456037,11.527027027027026,17.18529894490035
2024-06-19,Google Ads,Display,SaaS,Germany,178567,8374,0.0469,1.33,11137.42,98,113.65,8808.29,0.79,0.04689556300996265,1.33,0.01170288989730117,113.64714285714285,0.7908734697982118
2024-10-06,TikTok Ads,Display,E-commerce,Australia,93074,4225,0.0454,1.54,6506.5,300,21.69,11467.08,1.76,0.04539398757977523,1.54,0.07100591715976332,21.688333333333333,1.7624037500960579
2024-12-24,Google Ads,Search,Healthcare,Australia,155840,4566,0.0293,1.12,5113.92,312,16.39,40138.5,7.85,0.02929928131416838,1.12,0.0683311432325887,16.39076923076923,7.848871315937676
2024-07-21,TikTok Ads,Display,E-commerce,India,21956,1611,0.0734,1.41,2271.51,79,28.75,9545.28,4.2,0.07337402076881035,1.4100000000000001,0.04903786468032278,28.75329113924051,4.202173884332448
2024-05-06,Meta Ads,Search,E-commerce,USA,177224,2374,0.0134,1.57,3727.18,142,26.25,18303.42,4.91,0.013395476910576446,1.5699999999999998,0.05981465880370682,26.24774647887324,4.910795829554784
2024-11-04,Google Ads,Search,EdTech,UAE,93720,2661,0.0284,1.7,4523.7,104,43.5,18904.07,4.18,0.028393085787451984,1.7,0.03908305148440436,43.497115384615384,4.178895594314389
2024-05-28,Google Ads,Display,EdTech,USA,169909,7781,0.0458,2.5,19452.5,124,156.88,26123.28,1.34,0.04579510208405676,2.5,0.01593625498007968,156.875,1.3429266161161804
2024-08-05,Meta Ads,Video,Healthcare,USA,46548,1047,0.0225,1.55,1622.85,28,57.96,7800.92,4.81,0.022492910543954626,1.5499999999999998,0.026743075453677174,57.958928571428565,4.806926086822566
2024-12-08,Meta Ads,Search,Healthcare,USA,6875,158,0.0231,1.83,289.14,2,144.57,386.94,1.34,0.022981818181818183,1.8299999999999998,0.012658227848101266,144.57,1.3382444490558207
2024-12-26,Google Ads,Search,SaaS,India,106975,4300,0.0402,2.39,10277.0,335,30.68,35904.36,3.49,0.04019630754849264,2.39,0.07790697674418605,30.677611940298508,3.4936615743894133
2024-02-08,Google Ads,Shopping,SaaS,UK,10574,389,0.0368,2.59,1007.51,6,167.92,908.68,0.9,0.03678834878002648,2.59,0.015424164524421594,167.91833333333332,0.9019066808269892
2024-07-16,TikTok Ads,Video,Fintech,Australia,147658,6939,0.047,0.86,5967.54,282,21.16,39581.75,6.63,0.046993728751574586,0.86,0.040639861651534805,21.161489361702127,6.632842008599859
2024-06-02,Meta Ads,Shopping,SaaS,Canada,52013,1565,0.0301,1.03,1611.95,23,70.08,6481.69,4.02,0.03008863168823179,1.03,0.014696485623003195,70.08478260869565,4.021024225317162
2024-10-18,Google Ads,Search,E-commerce,India,49484,1118,0.0226,2.05,2291.9,79,29.01,18417.53,8.04,0.022593161425915446,2.0500000000000003,0.0706618962432916,29.011392405063294,8.035922160652733
2024-07-04,Google Ads,Search,Healthcare,USA,18877,545,0.0289,3.2,1744.0,26,67.08,5981.0,3.43,0.028871112994649572,3.2,0.047706422018348627,67.07692307692308,3.42947247706422
2024-04-15,Meta Ads,Shopping,Healthcare,UK,106505,1022,0.0096,1.8,1839.6,27,68.13,2467.18,1.34,0.009595793624712455,1.7999999999999998,0.026418786692759294,68.13333333333333,1.3411502500543597
2024-05-25,Google Ads,Search,E-commerce,India,65107,1777,0.0273,1.63,2896.51,128,22.63,29612.56,10.22,0.027293532185479287,1.6300000000000001,0.07203151378728194,22.628984375,10.2235310770548
2024-03-02,Google Ads,Shopping,SaaS,India,69839,1620,0.0232,1.26,2041.2,80,25.52,22785.52,11.16,0.02319620842222827,1.26,0.04938271604938271,25.515,11.162806192435822
2024-02-27,Google Ads,Video,SaaS,USA,104794,5920,0.0565,3.66,21667.2,359,60.35,21837.83,1.01,0.056491783880756534,3.66,0.06064189189189189,60.35431754874652,1.007875036922168
